ilpn,ilpn_status,ASN,PO,SKU,qty,length,hieght,width,Current_location,Found_location,ASN_status
6.77011E+13,In transit,120045231,4056768,11750503,53,8.1,4.2,5.9,Unknown,MULTIST,Receiving started
6.77011E+13,In transit,120045240,4038117,12741087,75,9.6,5.4,7.6,Unknown,INLOAD,Receiving started
6.77011E+13,In transit,120045236,4038104,12741044,40,12.6,3.8,5.2,Unknown,CRACK,Receiving started
6.77011E+13,In transit,120045270,5038140,354868,87,9.6,5.4,7.6,Unknown,INLOAD,Receiving Started
6.77011E+13,In transit,120045272,5038148,354886,27,7.6,3.4,5.3,Unknown,PUTLANE,Receiving Started
6.77011E+13,In transit,120045272,5038150,354891,36,7.6,3.4,5.3,Unknown,PUTLANE,Receiving Started
6.77011E+13,In transit,120045270,5038142,354873,65,8.1,4.2,5.9,Unknown,MULTIST,Receiving Started
6.77011E+13,In transit,120045258,4038135,354855,9,5.2,2.3,3.2,Unknown,ONPALLET,Receiving started
6.77011E+13,In transit,120045273,5038152,354895,14,5.2,2.3,3.2,Unknown,ONPALLET,Receiving Started
6.77011E+13,In transit,120045272,5038151,354892,64,8.1,4.2,5.9,Unknown,MULTIST,Receiving Started
6.77011E+13,In transit,120045258,4038135,354855,29,7.6,3.4,5.3,Unknown,PUTLANE,Receiving started
6.77011E+13,In transit,120045256,4038128,354829,61,8.1,4.2,5.9,Unknown,MULTIST,Receiving started
6.77011E+13,In transit,120045231,4056769,11750505,50,8.1,4.2,5.9,Unknown,MULTIST,Receiving started
6.77011E+13,In transit,120045272,5038150,354891,76,9.6,5.4,7.6,Unknown,INLOAD,Receiving Started
6.77011E+13,In transit,120045270,5038141,354871,76,9.6,5.4,7.6,Unknown,INLOAD,Receiving Started
6.77011E+13,In transit,120045270,5038141,354870,35,7.6,3.4,5.3,Unknown,PUTLANE,Receiving Started
6.77011E+13,In transit,120045236,4038104,12741045,60,8.1,4.2,5.9,Unknown,MULTIST,Receiving started
6.77011E+13,In transit,120045255,4038123,354812,9,5.2,2.3,3.2,Unknown,ONPALLET,Receiving started
6.77011E+13,In transit,120045271,5038144,354878,17,5.2,2.3,3.2,Unknown,ONPALLET,Receiving Started
6.77011E+13,In transit,120045270,5038142,354873,35,7.6,3.4,5.3,Unknown,PUTLANE,Receiving Started
6.77011E+13,In transit,120045236,4038103,12741040,37,7.6,3.4,5.3,Unknown,PUTLANE,Receiving started
6.77011E+13,In transit,120045237,4038108,12741058,38,7.6,3.4,5.3,Unknown,PUTLANE,Receiving started
6.77011E+13,In transit,120045270,5038141,354869,57,8.1,4.2,5.9,Unknown,MULTIST,Receiving Started
6.77011E+13,In transit,120045259,4038137,354860,85,9.6,5.4,7.6,Unknown,INLOAD,Receiving Started
6.77011E+13,In transit,120045259,4038138,354862,43,8.1,4.2,5.9,Unknown,MULTIST,Receiving Started
6.77011E+13,In transit,120045255,4038123,354813,88,9.6,5.4,7.6,Unknown,INLOAD,Receiving started
6.77011E+13,In transit,120045238,4038111,12741068,51,8.1,4.2,5.9,Unknown,MULTIST,Receiving started
6.77011E+13,In transit,120045272,5038151,354893,4,5.2,2.3,3.2,Unknown,ONPALLET,Receiving Started
6.77011E+13,In transit,120045233,4056760,10748202,27,7.6,3.4,5.3,Unknown,PUTLANE,Receiving started
6.77011E+13,In transit,120045235,4056796,10748227,83,9.6,5.4,7.6,Unknown,INLOAD,Receiving started
6.77011E+13,In transit,120045272,5038151,354892,67,8.1,4.2,5.9,Unknown,MULTIST,Receiving Started
6.77011E+13,In transit,120045237,4038107,12741054,91,9.6,5.4,7.6,Unknown,INLOAD,Receiving started
6.77011E+13,In transit,120045270,5038141,354871,63,8.1,4.2,5.9,Unknown,MULTIST,Receiving Started
6.77011E+13,In transit,120045237,4038105,12741049,12,5.2,2.3,3.2,Unknown,ONPALLET,Receiving started
6.77011E+13,In transit,120045235,4056797,10748229,49,8.1,4.2,5.9,Unknown,MULTIST,Receiving started
6.77011E+13,In transit,120045259,4038137,354859,44,8.1,4.2,5.9,Unknown,MULTIST,Receiving Started
6.77011E+13,In transit,120045272,5038149,354887,88,9.6,5.4,7.6,Unknown,INLOAD,Receiving Started
6.77011E+13,In transit,120045234,4056792,10748211,43,8.1,4.2,5.9,Unknown,MULTIST,Receiving started
6.77011E+13,In transit,120045256,4038127,354823,82,9.6,5.4,7.6,Unknown,INLOAD,Receiving started
6.77011E+13,In transit,120045239,4038115,12741083,99,9.6,5.4,7.6,Unknown,INLOAD,Receiving started
6.77011E+13,In transit,120045256,4038128,354827,97,9.6,5.4,7.6,Unknown,INLOAD,Receiving started
6.77011E+13,In transit,120045259,4038137,354859,77,9.6,5.4,7.6,Unknown,INLOAD,Receiving Started
6.77011E+13,In transit,120045257,4038131,354842,91,9.6,5.4,7.6,Unknown,INLOAD,Receiving started
6.77011E+13,In transit,120045256,4038128,354856,25,7.6,3.4,5.3,Unknown,PUTLANE,Receiving started
6.77011E+13,In transit,120045255,4038122,354810,50,8.1,4.2,5.9,Unknown,MULTIST,Receiving started
6.77011E+13,In transit,120045257,4038131,354841,64,8.1,4.2,5.9,Unknown,MULTIST,Receiving started
6.77011E+13,In transit,120045259,4038137,354859,27,7.6,3.4,5.3,Unknown,PUTLANE,Receiving Started
6.77011E+13,In transit,120045270,5038141,354869,9,5.2,2.3,3.2,Unknown,ONPALLET,Receiving Started
6.77011E+13,In transit,120045259,4038137,354860,46,8.1,4.2,5.9,Unknown,MULTIST,Receiving Started
6.77011E+13,In transit,120045238,4038112,12741073,90,9.6,5.4,7.6,Unknown,INLOAD,Receiving started
6.77011E+13,In transit,120045232,4056764,10742301,94,9.6,5.4,7.6,Unknown,INLOAD,Receiving started
6.77011E+13,In transit,120045272,5038148,354885,38,7.6,3.4,5.3,Unknown,PUTLANE,Receiving Started
6.77011E+13,In transit,120045257,4038132,354845,44,8.1,4.2,5.9,Unknown,MULTIST,Receiving started
6.77011E+13,In transit,120045239,4038116,12741084,39,7.6,3.4,5.3,Unknown,PUTLANE,Receiving started
6.77011E+13,In transit,120045259,4038139,354863,61,8.1,4.2,5.9,Unknown,MULTIST,Receiving Started
6.77011E+13,In transit,120045236,4038103,12741041,65,8.1,4.2,5.9,Unknown,MULTIST,Receiving started
6.77011E+13,In transit,120045273,5038153,354897,64,8.1,4.2,5.9,Unknown,MULTIST,Receiving Started
6.77011E+13,In transit,120045270,5038142,354872,82,9.6,5.4,7.6,Unknown,INLOAD,Receiving Started
6.77011E+13,In transit,120045271,5038144,354878,42,8.1,4.2,5.9,Unknown,MULTIST,Receiving Started
6.77011E+13,In transit,120045234,4056792,10748212,89,9.6,5.4,7.6,Unknown,INLOAD,Receiving started
6.77011E+13,In transit,120045234,4056793,10748215,42,8.1,4.2,5.9,Unknown,MULTIST,Receiving started
6.77011E+13,In transit,120045257,4038132,354844,49,8.1,4.2,5.9,Unknown,MULTIST,Receiving started
6.77011E+13,In transit,120045231,4056769,11750521,66,8.1,4.2,5.9,Unknown,MULTIST,Receiving started
6.77011E+13,In transit,120045259,4038139,354863,79,9.6,5.4,7.6,Unknown,INLOAD,Receiving Started
6.77011E+13,In transit,120045257,4038129,354830,15,5.2,2.3,3.2,Unknown,ONPALLET,Receiving started
6.77011E+13,In transit,120045256,4038128,354826,94,9.6,5.4,7.6,Unknown,INLOAD,Receiving started
6.77011E+13,In transit,120045257,4038129,354831,73,9.6,5.4,7.6,Unknown,INLOAD,Receiving started
6.77011E+13,In transit,120045270,5038142,354874,25,7.6,3.4,5.3,Unknown,PUTLANE,Receiving Started
6.77011E+13,In transit,120045272,5038150,354890,45,8.1,4.2,5.9,Unknown,MULTIST,Receiving Started
6.77011E+13,In transit,120045271,5038147,354883,22,7.6,3.4,5.3,Unknown,PUTLANE,Receiving Started
6.77011E+13,In transit,120045257,4038129,354832,50,8.1,4.2,5.9,Unknown,MULTIST,Receiving started
6.77011E+13,In transit,120045239,4038115,12741083,46,8.1,4.2,5.9,Unknown,MULTIST,Receiving started
6.77011E+13,In transit,120045239,4038116,12741086,7,5.2,2.3,3.2,Unknown,ONPALLET,Receiving started
6.77011E+13,In transit,120045273,5038152,354895,15,5.2,2.3,3.2,Unknown,ONPALLET,Receiving Started
6.77011E+13,In transit,120045272,5038150,354890,36,7.6,3.4,5.3,Unknown,PUTLANE,Receiving Started
6.77011E+13,In transit,120045257,4038131,354839,61,8.1,4.2,5.9,Unknown,MULTIST,Receiving started
6.77011E+13,In transit,120045273,5038152,354895,13,5.2,2.3,3.2,Unknown,ONPALLET,Receiving Started
6.77011E+13,In transit,120045237,4038106,12741052,70,12.6,3.8,5.2,Unknown,CRACK,Receiving started
6.77011E+13,In transit,120045239,4038114,12741079,10,5.2,2.3,3.2,Unknown,ONPALLET,Receiving started
6.77011E+13,In transit,120045271,5038144,354878,75,9.6,5.4,7.6,Unknown,INLOAD,Receiving Started
6.77011E+13,In transit,120045236,4038101,10741034,23,7.6,3.4,5.3,Unknown,PUTLANE,Receiving started
6.77011E+13,In transit,120045270,5038141,354870,14,5.2,2.3,3.2,Unknown,ONPALLET,Receiving Started
6.77011E+13,In transit,120045272,5038151,354892,1,5.2,2.3,3.2,Unknown,ONPALLET,Receiving Started
6.77011E+13,In transit,120045259,4038139,354863,26,7.6,3.4,5.3,Unknown,PUTLANE,Receiving Started
6.77011E+13,In transit,120045272,5038150,354891,90,9.6,5.4,7.6,Unknown,INLOAD,Receiving Started
6.77011E+13,In transit,120045234,4056793,10748216,62,8.1,4.2,5.9,Unknown,MULTIST,Receiving started
6.77011E+13,In transit,120045271,5038146,354882,79,9.6,5.4,7.6,Unknown,INLOAD,Receiving Started
6.77011E+13,In transit,120045239,4038116,12741086,35,7.6,3.4,5.3,Unknown,PUTLANE,Receiving started
6.77011E+13,In transit,120045258,4038134,354852,81,9.6,5.4,7.6,Unknown,INLOAD,Receiving started
6.77011E+13,In transit,120045236,4038104,12741043,20,5.2,2.3,3.2,Unknown,ONPALLET,Receiving started
6.77011E+13,In transit,120045238,4038110,12741066,94,9.6,5.4,7.6,Unknown,INLOAD,Receiving started
6.77011E+13,In transit,120045257,4038129,354832,58,8.1,4.2,5.9,Unknown,MULTIST,Receiving started
6.77011E+13,In transit,120045236,4038104,12741045,46,8.1,4.2,5.9,Unknown,MULTIST,Receiving started
6.77011E+13,In transit,120045272,5038148,354885,68,8.1,4.2,5.9,Unknown,MULTIST,Receiving Started
6.77011E+13,In transit,120045235,4056797,10748228,61,8.1,4.2,5.9,Unknown,MULTIST,Receiving started
6.77011E+13,In transit,120045273,5038152,354894,13,5.2,2.3,3.2,Unknown,ONPALLET,Receiving Started
6.77011E+13,In transit,120045236,4038103,12741040,11,5.2,2.3,3.2,Unknown,ONPALLET,Receiving started
6.77011E+13,In transit,120045256,4038126,354820,39,7.6,3.4,5.3,Unknown,PUTLANE,Receiving started
6.77011E+13,In transit,120045273,5038152,354894,27,7.6,3.4,5.3,Unknown,PUTLANE,Receiving Started
6.77011E+13,In transit,120045258,4038133,354850,93,9.6,5.4,7.6,Unknown,INLOAD,Receiving started
6.77011E+13,In transit,120045259,4038138,354861,98,9.6,5.4,7.6,Unknown,INLOAD,Receiving Started
6.77011E+13,In transit,120045272,5038149,354889,62,8.1,4.2,5.9,Unknown,MULTIST,Receiving Started
6.77011E+13,In transit,120045256,4038127,354825,72,9.6,5.4,7.6,Unknown,INLOAD,Receiving started
6.77011E+13,In transit,120045259,4038137,354860,97,9.6,5.4,7.6,Unknown,INLOAD,Receiving Started
6.77011E+13,In transit,120045232,4056765,10743939,53,8.1,4.2,5.9,Unknown,MULTIST,Receiving started
6.77011E+13,In transit,120045232,4056764,10748093,87,9.6,5.4,7.6,Unknown,INLOAD,Receiving started
6.77011E+13,In transit,120045239,4038115,12741083,16,5.2,2.3,3.2,Unknown,ONPALLET,Receiving started
6.77011E+13,In transit,120045238,4038110,12741063,65,8.1,4.2,5.9,Unknown,MULTIST,Receiving started
6.77011E+13,In transit,120045233,4056761,10748200,53,8.1,4.2,5.9,Unknown,MULTIST,Receiving started
6.77011E+13,In transit,120045273,5038152,354894,48,8.1,4.2,5.9,Unknown,MULTIST,Receiving Started
6.77011E+13,In transit,120045272,5038150,354890,70,12.6,3.8,5.2,Unknown,PUTLANE,Receiving Started
6.77011E+13,In transit,120045273,5038152,354894,1,5.2,2.3,3.2,Unknown,ONPALLET,Receiving Started
6.77011E+13,In transit,120045257,4038131,354839,82,9.6,5.4,7.6,Unknown,INLOAD,Receiving started
6.77011E+13,In transit,120045271,5038147,354883,36,7.6,3.4,5.3,Unknown,PUTLANE,Receiving Started
6.77011E+13,In transit,120045237,4038108,12741056,48,8.1,4.2,5.9,Unknown,MULTIST,Receiving started
6.77011E+13,In transit,120045256,4038127,354825,58,8.1,4.2,5.9,Unknown,MULTIST,Receiving started
6.77011E+13,In transit,120045271,5038147,354884,0,5.2,2.3,3.2,Unknown,ONPALLET,Receiving Started
6.77011E+13,In transit,120045259,4038139,354863,79,9.6,5.4,7.6,Unknown,INLOAD,Receiving Started
6.77011E+13,In transit,120045259,4038139,354863,5,5.2,2.3,3.2,Unknown,ONPALLET,Receiving Started
6.77011E+13,In transit,120045272,5038148,354886,55,8.1,4.2,5.9,Unknown,MULTIST,Receiving Started
6.77011E+13,In transit,120045272,5038150,354890,14,5.2,2.3,3.2,Unknown,ONPALLET,Receiving Started
6.77011E+13,In transit,120045255,4038122,354811,38,7.6,3.4,5.3,Unknown,PUTLANE,Receiving started
6.77011E+13,In transit,120045258,4038135,354855,73,9.6,5.4,7.6,Unknown,INLOAD,Receiving started
6.77011E+13,In transit,120045236,4038102,10741038,11,5.2,2.3,3.2,Unknown,ONPALLET,Receiving started
6.77011E+13,In transit,120045235,4056797,10748228,48,8.1,4.2,5.9,Unknown,MULTIST,Receiving started
6.77011E+13,In transit,120045234,4056793,10748214,83,9.6,5.4,7.6,Unknown,INLOAD,Receiving started
6.77011E+13,In transit,120045272,5038148,354886,19,5.2,2.3,3.2,Unknown,ONPALLET,Receiving Started
6.77011E+13,In transit,120045270,5038142,354872,27,7.6,3.4,5.3,Unknown,PUTLANE,Receiving Started
6.77011E+13,In transit,120045236,4038102,10741037,18,5.2,2.3,3.2,Unknown,ONPALLET,Receiving started
6.77011E+13,In transit,120045231,4056769,11750501,50,8.1,4.2,5.9,Unknown,MULTIST,Receiving started
6.77011E+13,In transit,120045259,4038138,354862,0,5.2,2.3,3.2,Unknown,ONPALLET,Receiving Started
6.77011E+13,In transit,120045237,4038108,12741056,61,8.1,4.2,5.9,Unknown,MULTIST,Receiving started
6.77011E+13,In transit,120045236,4038104,12741045,36,7.6,3.4,5.3,Unknown,PUTLANE,Receiving started
6.77011E+13,In transit,120045240,4038117,12741088,95,9.6,5.4,7.6,Unknown,INLOAD,Receiving started
6.77011E+13,In transit,120045238,4038112,12741072,10,5.2,2.3,3.2,Unknown,ONPALLET,Receiving started
6.77011E+13,In transit,120045271,5038146,354882,22,7.6,3.4,5.3,Unknown,PUTLANE,Receiving Started
6.77011E+13,In transit,120045239,4038115,12741083,79,9.6,5.4,7.6,Unknown,INLOAD,Receiving started
6.77011E+13,In transit,120045255,4038123,354812,53,8.1,4.2,5.9,Unknown,MULTIST,Receiving started
6.77011E+13,In transit,120045238,4038109,12741059,30,7.6,3.4,5.3,Unknown,PUTLANE,Receiving started
6.77011E+13,In transit,120045259,4038139,354864,79,9.6,5.4,7.6,Unknown,INLOAD,Receiving Started
6.77011E+13,In transit,120045272,5038151,354892,36,7.6,3.4,5.3,Unknown,PUTLANE,Receiving Started
6.77011E+13,In transit,120045232,4056765,10743938,88,9.6,5.4,7.6,Unknown,INLOAD,Receiving started
6.77011E+13,In transit,120045238,4038109,12741062,16,5.2,2.3,3.2,Unknown,ONPALLET,Receiving started
6.77011E+13,In transit,120045273,5038153,354896,34,7.6,3.4,5.3,Unknown,PUTLANE,Receiving Started
6.77011E+13,In transit,120045238,4038112,12741073,59,8.1,4.2,5.9,Unknown,MULTIST,Receiving started
6.77011E+13,In transit,120045232,4056765,10743940,6,5.2,2.3,3.2,Unknown,ONPALLET,Receiving started
6.77011E+13,In transit,120045231,4056768,11750504,27,7.6,3.4,5.3,Unknown,PUTLANE,Receiving started
6.77011E+13,In transit,120045271,5038144,354878,97,9.6,5.4,7.6,Unknown,INLOAD,Receiving Started
6.77011E+13,In transit,120045270,5038141,354871,52,8.1,4.2,5.9,Unknown,MULTIST,Receiving Started
6.77011E+13,In transit,120045257,4038129,354833,86,9.6,5.4,7.6,Unknown,INLOAD,Receiving started
6.77011E+13,In transit,120045237,4038105,12741050,80,9.6,5.4,7.6,Unknown,INLOAD,Receiving started
6.77011E+13,In transit,120045234,4056793,10748214,5,5.2,2.3,3.2,Unknown,ONPALLET,Receiving started
6.77011E+13,In transit,120045238,4038110,12741065,89,9.6,5.4,7.6,Unknown,INLOAD,Receiving started
6.77011E+13,In transit,120045272,5038150,354890,36,7.6,3.4,5.3,Unknown,PUTLANE,Receiving Started
6.77011E+13,In transit,120045273,5038153,354897,5,5.2,2.3,3.2,Unknown,ONPALLET,Receiving Started
6.77011E+13,In transit,120045239,4038113,12741074,62,8.1,4.2,5.9,Unknown,MULTIST,Receiving started
6.77011E+13,In transit,120045231,4056769,11750501,14,5.2,2.3,3.2,Unknown,ONPALLET,Receiving started
6.77011E+13,In transit,120045257,4038129,354832,1,5.2,2.3,3.2,Unknown,ONPALLET,Receiving started
6.77011E+13,In transit,120045272,5038149,354888,67,8.1,4.2,5.9,Unknown,MULTIST,Receiving Started
6.77011E+13,In transit,120045232,4056765,10743939,18,5.2,2.3,3.2,Unknown,ONPALLET,Receiving started
6.77011E+13,In transit,120045273,5038152,354894,99,9.6,5.4,7.6,Unknown,INLOAD,Receiving Started
6.77011E+13,In transit,120045232,4056764,10743934,59,8.1,4.2,5.9,Unknown,MULTIST,Receiving started
6.77011E+13,In transit,120045273,5038152,354895,33,7.6,3.4,5.3,Unknown,PUTLANE,Receiving Started
6.77011E+13,In transit,120045257,4038129,354830,65,8.1,4.2,5.9,Unknown,MULTIST,Receiving started
6.77011E+13,In transit,120045270,5038141,354869,76,9.6,5.4,7.6,Unknown,INLOAD,Receiving Started
6.77011E+13,In transit,120045234,4056792,10748211,73,9.6,5.4,7.6,Unknown,INLOAD,Receiving started
6.77011E+13,In transit,120045237,4038108,12741056,77,9.6,5.4,7.6,Unknown,INLOAD,Receiving started
6.77011E+13,In transit,120045256,4038125,354817,16,5.2,2.3,3.2,Unknown,ONPALLET,Receiving started
6.77011E+13,In transit,120045236,4038104,12741045,22,7.6,3.4,5.3,Unknown,PUTLANE,Receiving started
6.77011E+13,In transit,120045239,4038116,12741085,56,8.1,4.2,5.9,Unknown,MULTIST,Receiving started
6.77011E+13,In transit,120045236,4038104,12741045,56,8.1,4.2,5.9,Unknown,MULTIST,Receiving started
6.77011E+13,In transit,120045234,4056793,10748214,47,8.1,4.2,5.9,Unknown,MULTIST,Receiving started
6.77011E+13,In transit,120045233,4056761,10748098,48,8.1,4.2,5.9,Unknown,MULTIST,Receiving started
6.77011E+13,In transit,120045271,5038147,354884,74,9.6,5.4,7.6,Unknown,INLOAD,Receiving Started
6.77011E+13,In transit,120045259,4038137,354859,52,8.1,4.2,5.9,Unknown,MULTIST,Receiving Started
6.77011E+13,In transit,120045231,4056768,11750504,17,5.2,2.3,3.2,Unknown,ONPALLET,Receiving started
6.77011E+13,In transit,120045258,4038133,354851,90,9.6,5.4,7.6,Unknown,INLOAD,Receiving started
6.77011E+13,In transit,120045270,5038140,354867,48,8.1,4.2,5.9,Unknown,MULTIST,Receiving Started
6.77011E+13,In transit,120045270,5038143,354875,50,8.1,4.2,5.9,Unknown,MULTIST,Receiving Started
6.77011E+13,In transit,120045256,4038128,354829,33,7.6,3.4,5.3,Unknown,PUTLANE,Receiving started
6.77011E+13,In transit,120045256,4038128,354826,19,5.2,2.3,3.2,Unknown,ONPALLET,Receiving started
6.77011E+13,In transit,120045272,5038151,354893,74,9.6,5.4,7.6,Unknown,INLOAD,Receiving Started
6.77011E+13,In transit,120045271,5038145,354879,7,5.2,2.3,3.2,Unknown,ONPALLET,Receiving Started
6.77011E+13,In transit,120045272,5038149,354889,54,8.1,4.2,5.9,Unknown,MULTIST,Receiving Started
6.77011E+13,In transit,120045238,4038111,12741067,78,9.6,5.4,7.6,Unknown,INLOAD,Receiving started
6.77011E+13,In transit,120045238,4038112,12741070,13,5.2,2.3,3.2,Unknown,ONPALLET,Receiving started
6.77011E+13,In transit,120045272,5038151,354893,0,5.2,2.3,3.2,Unknown,ONPALLET,Receiving Started
6.77011E+13,In transit,120045259,4038137,354859,27,7.6,3.4,5.3,Unknown,PUTLANE,Receiving Started
6.77011E+13,In transit,120045233,4056761,10748098,48,8.1,4.2,5.9,Unknown,MULTIST,Receiving started
6.77011E+13,In transit,120045272,5038150,354891,12,5.2,2.3,3.2,Unknown,ONPALLET,Receiving Started
6.77011E+13,In transit,120045271,5038147,354884,11,5.2,2.3,3.2,Unknown,ONPALLET,Receiving Started
6.77011E+13,In transit,120045234,4056793,10748213,70,12.6,3.8,5.2,Unknown,CRACK,Receiving started
6.77011E+13,In transit,120045237,4038107,12741054,44,8.1,4.2,5.9,Unknown,MULTIST,Receiving started
6.77011E+13,In transit,120045231,4056768,11750508,96,9.6,5.4,7.6,Unknown,INLOAD,Receiving started
6.77011E+13,In transit,120045270,5038140,354868,66,8.1,4.2,5.9,Unknown,MULTIST,Receiving Started
6.77011E+13,In transit,120045231,4056769,11750505,13,5.2,2.3,3.2,Unknown,ONPALLET,Receiving started
6.77011E+13,In transit,120045271,5038145,354879,0,5.2,2.3,3.2,Unknown,ONPALLET,Receiving Started
6.77011E+13,In transit,120045236,4038103,12741040,2,5.2,2.3,3.2,Unknown,ONPALLET,Receiving started
6.77011E+13,In transit,120045272,5038150,354891,92,9.6,5.4,7.6,Unknown,INLOAD,Receiving Started
6.77011E+13,In transit,120045232,4056765,10743938,28,7.6,3.4,5.3,Unknown,PUTLANE,Receiving started
6.77011E+13,In transit,120045271,5038145,354879,17,5.2,2.3,3.2,Unknown,ONPALLET,Receiving Started
6.77011E+13,In transit,120045236,4038104,12741045,15,5.2,2.3,3.2,Unknown,ONPALLET,Receiving started
6.77011E+13,In transit,120045270,5038142,354873,4,5.2,2.3,3.2,Unknown,ONPALLET,Receiving Started
6.77011E+13,In transit,120045233,4056761,10748099,2,5.2,2.3,3.2,Unknown,ONPALLET,Receiving started
